,Property Types,Price,Street Addresses,City,State,Zipcode,Sqft Area,Beds,Baths,Links
707,House for Sale,"$634,900","Westbrooke - Estate,",Cottleville,MO,63304,"4,109",4,3,https://www.realtor.com//realestateandhomes-detail/Westbrooke-Estate_The-Woods-at-Cottleville-Trail_101-Trl-Creek-Ct_Cottleville_MO_63304_P411946156880
708,Condo/Townhome,"$130,000","2021 Piedmont Cir,",Saint Peters,MO,63304,918,2,2,https://www.realtor.com//realestateandhomes-detail/2021-Piedmont-Cir_St-Peters_MO_63304_M82606-31453
709,Condo/Townhome,"$99,900","188 Harvest Moon Ct,",Saint Peters,MO,63304,"1,036",2,2,https://www.realtor.com//realestateandhomes-detail/188-Harvest-Moon-Ct_St-Peters_MO_63304_M85756-13531
710,House for Sale,"$755,000","The Prada,",Cottleville,MO,63304,"5,270",4,3.5,https://www.realtor.com//realestateandhomes-detail/The-Prada_Bluffs-at-Windcastle_505-John-Pitman-Dr_Cottleville_MO_63304_P415379915278
711,House for Sale,"$549,000","5332 Enchanted Dr,",Weldon Spring,MO,63304,"2,829",5,3.5,https://www.realtor.com//realestateandhomes-detail/5332-Enchanted-Dr_Weldon-Spring_MO_63304_M75328-75011
712,House for Sale,"$269,900","4960 Braid Hills Dr,",Saint Peters,MO,63304,"1,543",3,2,https://www.realtor.com//realestateandhomes-detail/4960-Braid-Hills-Dr_St-Peters_MO_63304_M74105-12732
713,House for Sale,"$215,000","1188 Musket Dr,",Saint Charles,MO,63304,"1,084",3,2.5,https://www.realtor.com//realestateandhomes-detail/1188-Musket-Dr_Saint-Charles_MO_63304_M73019-74711
714,House for Sale,"$273,500","5845 Wellington Farm Dr,",Saint Charles,MO,63304,"2,577",4,2.5,https://www.realtor.com//realestateandhomes-detail/5845-Wellington-Farm-Dr_Saint-Charles_MO_63304_M79414-77881
715,House for Sale,"$649,900","1020 Castleview Ct,",Cottleville,MO,63304,"3,808",5,3.5,https://www.realtor.com//realestateandhomes-detail/1020-Castleview-Ct_Cottleville_MO_63304_M81227-00051
716,House for Sale,"$499,900","1167 Whitmoor Dr,",Weldon Spring,MO,63304,"2,817",4,4.5,https://www.realtor.com//realestateandhomes-detail/1167-Whitmoor-Dr_Weldon-Spring_MO_63304_M74061-70806
717,House for Sale,"$899,500","4747 Crosshaven Dr,",Weldon Spring,MO,63304,"3,389",4,3.5,https://www.realtor.com//realestateandhomes-detail/4747-Crosshaven-Dr_Weldon-Spring_MO_63304_M74730-20158
718,House for Sale,"$489,900","3 Enclave Ct,",Saint Charles,MO,63304,"2,558",4,3.5,https://www.realtor.com//realestateandhomes-detail/3-Enclave-Ct_Saint-Charles_MO_63304_M76570-53355
719,House for Sale,"$179,900","4592 Clearbrook Dr,",Saint Charles,MO,63304,"1,129",3,2,https://www.realtor.com//realestateandhomes-detail/4592-Clearbrook-Dr_Saint-Charles_MO_63304_M75547-80568
720,House for Sale,"$200,000","4636 Kellykris Dr,",Saint Charles,MO,63304,"1,220",3,3,https://www.realtor.com//realestateandhomes-detail/4636-Kellykris-Dr_Saint-Charles_MO_63304_M84886-74350
721,House for Sale,"$149,900","23 Fern Dr,",Saint Charles,MO,63304,832,4,2,https://www.realtor.com//realestateandhomes-detail/23-Fern-Dr_Saint-Charles_MO_63304_M88919-19850
722,House for Sale,"$240,000","1360 Timothy Ridge Dr,",Saint Charles,MO,63304,"1,768",3,3,https://www.realtor.com//realestateandhomes-detail/1360-Timothy-Ridge-Dr_Saint-Charles_MO_63304_M82168-39079
723,House for Sale,"$289,900","1133 Maudie Ln,",Saint Charles,MO,63304,"2,464",4,2.5,https://www.realtor.com//realestateandhomes-detail/1133-Maudie-Ln_Saint-Charles_MO_63304_M81246-20392
724,Condo/Townhome,"$210,000","5502 Bourbeuse Cmn Unit 1,",Weldon Spring,MO,63304,"1,667",2,2.5,https://www.realtor.com//realestateandhomes-detail/5502-Bourbeuse-Cmn-1_Weldon-Spring_MO_63304_M76540-74126
725,House for Sale,"$399,900","5726 Westchester Meadow Dr,",Weldon Spring,MO,63304,"2,312",3,2,https://www.realtor.com//realestateandhomes-detail/5726-Westchester-Meadow-Dr_Weldon-Spring_MO_63304_M84704-86124
726,Condo/Townhome,"$99,900","188 Harvest Moon Ct,",Saint Peters,MO,63304,"1,036",2,2,https://www.realtor.com//realestateandhomes-detail/188-Harvest-Moon-Ct_St-Peters_MO_63304_M85756-13531
727,House for Sale,"$299,000","5520 Emerald Ridge Dr,",Saint Charles,MO,63304,"2,196",4,2.5,https://www.realtor.com//realestateandhomes-detail/5520-Emerald-Ridge-Dr_Saint-Charles_MO_63304_M70548-48196
728,House for Sale,"$200,000","1461 Arapahoe Way,",Saint Charles,MO,63304,"1,364",3,2,https://www.realtor.com//realestateandhomes-detail/1461-Arapahoe-Way_Saint-Charles_MO_63304_M87098-08190
729,House for Sale,"$900,000","700 Hillenkamp Dr,",Weldon Spring,MO,63304,"4,272",4,3.5,https://www.realtor.com//realestateandhomes-detail/700-Hillenkamp-Dr_Weldon-Spring_MO_63304_M78524-04574
730,House for Sale,"$229,900","911 Caulks Hill Rd,",Saint Charles,MO,63304,"1,572",4,3,https://www.realtor.com//realestateandhomes-detail/911-Caulks-Hill-Rd_Saint-Charles_MO_63304_M89208-78636
731,House for Sale,"$399,900","1159 Hollow Valley Ct,",O Fallon,MO,63304,"2,768",4,3.5,https://www.realtor.com//realestateandhomes-detail/1159-Hollow-Valley-Ct_Saint-Charles_MO_63304_M76570-11350
732,House for Sale,"$1,189,000","4641 Crosshaven Ct,",Weldon Spring,MO,63304,"3,596",4,4.5,https://www.realtor.com//realestateandhomes-detail/4641-Crosshaven-Ct_Weldon-Spring_MO_63304_M83408-78661
733,Condo/Townhome,"$124,900","198 Harvest Moon Ct Unit 42A,",Saint Peters,MO,63304,"1,024",2,2,https://www.realtor.com//realestateandhomes-detail/198-Harvest-Moon-Ct-A42_Saint-Peters_MO_63304_M76358-13814
734,House for Sale,"$309,900","313 Booth Bay Ct,",Harvester,MO,63304,"2,258",4,2.5+,https://www.realtor.com//realestateandhomes-detail/313-Booth-Bay-Ct_Saint-Charles_MO_63304_M72393-16660
735,House for Sale,"$500,000","The Savannah,",Cottleville,MO,63304,"2,620",3,2.5,https://www.realtor.com//realestateandhomes-detail/The-Savannah_Bluffs-at-Windcastle_505-John-Pitman-Dr_Cottleville_MO_63304_P414197718335
736,House for Sale,"$325,900","Ashton,",Cottleville,MO,63304,"1,785",3,2,https://www.realtor.com//realestateandhomes-detail/Ashton_Ashford-Knoll_800-Brimley-Dr_Cottleville_MO_63304_P415848446379
737,House for Sale,"$575,000","1434 Lucerne Pl,",Weldon Spring,MO,63304,"4,496",4,4.5,https://www.realtor.com//realestateandhomes-detail/1434-Lucerne-Pl_Weldon-Spring_MO_63304_M74941-79481
738,Condo/Townhome,"$186,500","5503 Wavecrest Cir,",Saint Charles,MO,63304,"1,528",3,2.5,https://www.realtor.com//realestateandhomes-detail/5503-Wavecrest-Cir_Saint-Charles_MO_63304_M70503-76283
739,House for Sale,"$579,900","Nantucket II - Estate,",Cottleville,MO,63304,"2,797",3,2,https://www.realtor.com//realestateandhomes-detail/Nantucket-II-Estate_The-Woods-at-Cottleville-Trail_101-Trl-Creek-Ct_Cottleville_MO_63304_P414742261831
740,House for Sale,"$554,900","Arlington II - Estate,",Cottleville,MO,63304,"2,653",3,2,https://www.realtor.com//realestateandhomes-detail/Arlington-II-Estate_The-Woods-at-Cottleville-Trail_101-Trl-Creek-Ct_Cottleville_MO_63304_P414283312220
741,House for Sale,"$554,900","Woodside - Estate,",Cottleville,MO,63304,"2,662",3,2,https://www.realtor.com//realestateandhomes-detail/Woodside-Estate_The-Woods-at-Cottleville-Trail_101-Trl-Creek-Ct_Cottleville_MO_63304_P415528672411
742,House for Sale,"$625,000","The Raleigh,",Cottleville,MO,63304,"3,876",4,3.5,https://www.realtor.com//realestateandhomes-detail/The-Raleigh_Bluffs-at-Windcastle_505-John-Pitman-Dr_Cottleville_MO_63304_P412387675334
743,House for Sale,"$362,000","The Augusta,",Saint Charles,MO,63304,"2,106",3,2.5,https://www.realtor.com//realestateandhomes-detail/The-Augusta_Winterbrooke_1508-Eagle-Hill-Ln_Saint-Charles_MO_63304_P413779000469
744,House for Sale,"$359,900","Montego,",Cottleville,MO,63304,"2,691",4,2.5,https://www.realtor.com//realestateandhomes-detail/Montego_Ashford-Knoll_800-Brimley-Dr_Cottleville_MO_63304_P413708117567
745,Condo/Townhome,"$409,900","108 Rathfarnum Dr,",Weldon Spring,MO,63304,"2,107",4,3,https://www.realtor.com//realestateandhomes-detail/108-Rathfarnum-Dr_Weldon-Spring_MO_63304_M83198-50368?ex=MO2397873130
746,House for Sale,"$519,900","Durham II - Estate,",Cottleville,MO,63304,"2,220",3,2,https://www.realtor.com//realestateandhomes-detail/Durham-II-Estate_The-Woods-at-Cottleville-Trail_101-Trl-Creek-Ct_Cottleville_MO_63304_P412702414671
747,House for Sale,"$405,370","715-UC Tinsley Ct,",Cottleville,MO,63304,"1,929",3,2,https://www.realtor.com//realestateandhomes-detail/715-UC-Tinsley-Ct_Cottleville_MO_63304_M94418-82259
748,House for Sale,"$351,000","The Aurora,",Saint Charles,MO,63304,"2,024",3,2.5,https://www.realtor.com//realestateandhomes-detail/The-Aurora_Winterbrooke_1508-Eagle-Hill-Ln_Saint-Charles_MO_63304_P414103237575
749,House for Sale,"$380,000","The Indigo,",Saint Charles,MO,63304,"2,569",3,2.5,https://www.realtor.com//realestateandhomes-detail/The-Indigo_Winterbrooke_1508-Eagle-Hill-Ln_Saint-Charles_MO_63304_P415000482374
750,House for Sale,"$398,000","The Magnolia,",Saint Charles,MO,63304,"3,103",4,2.5,https://www.realtor.com//realestateandhomes-detail/The-Magnolia_Winterbrooke_1508-Eagle-Hill-Ln_Saint-Charles_MO_63304_P414414641253
751,House for Sale,"$364,000","The Lakeland,",Saint Charles,MO,63304,"2,699",4,2.5,https://www.realtor.com//realestateandhomes-detail/The-Lakeland_Winterbrooke_1508-Eagle-Hill-Ln_Saint-Charles_MO_63304_P413196709428
752,House for Sale,"$382,000","The Forest,",Saint Charles,MO,63304,"2,968",4,2.5,https://www.realtor.com//realestateandhomes-detail/The-Forest_Winterbrooke_1508-Eagle-Hill-Ln_Saint-Charles_MO_63304_P415383224381
753,House for Sale,"$591,900","Nantucket - Estate,",Weldon Spring,MO,63304,"3,292",3,2.5,https://www.realtor.com//realestateandhomes-detail/Nantucket-Estate_Ehlmann-Farms_101-Ehlmann-Farms-Dr_Weldon-Spring_MO_63304_P413464611132
754,House for Sale,"$394,552","801-UC Brimley Dr,",Cottleville,MO,63304,"2,480",4,2.5,https://www.realtor.com//realestateandhomes-detail/801-UC-Brimley-Dr_Cottleville_MO_63304_M99909-10636
755,House for Sale,"$2,250,000","15 Portland Pl,",Saint Louis,MO,63108,"12,028",8,5.5+,https://www.realtor.com//realestateandhomes-detail/15-Portland-Pl_Saint-Louis_MO_63108_M81601-58803
756,Condo/Townhome,"$450,000","232 N Newstead Ave,",Saint Louis,MO,63108,"3,208",4,3.5,https://www.realtor.com//realestateandhomes-detail/232-N-Newstead-Ave_Saint-Louis_MO_63108_M79871-22882
757,Condo/Townhome,"$685,000","4466 W Pine Blvd Unit 24D &E,",Saint Louis,MO,63108,"2,130",2,2.5,https://www.realtor.com//realestateandhomes-detail/4466-W-Pine-Blvd-Apt-24E_Saint-Louis_MO_63108_M77718-15308
758,House for Sale,"$399,500","4361 Laclede Ave,",Saint Louis,MO,63108,"1,872",3,2.5,https://www.realtor.com//realestateandhomes-detail/4361-Laclede-Ave_Saint-Louis_MO_63108_M72536-64048
759,Condo/Townhome,"$219,900","4157 McPherson Ave,",Saint Louis,MO,63108,"1,540",3,2.5,https://www.realtor.com//realestateandhomes-detail/4157-McPherson-Ave_Saint-Louis_MO_63108_M78923-81605
760,Multi-Family Home,"$950,000","3910 Lindell Blvd,",Saint Louis,MO,63108,0,"15,132",0.24,https://www.realtor.com//realestateandhomes-detail/3910-Lindell-Blvd_Saint-Louis_MO_63108_M89173-57752
761,Condo/Townhome,"$294,900","4501 Lindell Blvd Unit 8A,",Saint Louis,MO,63108,"1,665",2,2,https://www.realtor.com//realestateandhomes-detail/4501-Lindell-Blvd-Unit-8A_Saint-Louis_MO_63108_M76641-39782
762,Condo/Townhome,"$275,000","4465 Pershing Ave Unit B,",Saint Louis,MO,63108,"1,775",2,1.5,https://www.realtor.com//realestateandhomes-detail/4465-Pershing-Ave-B_Saint-Louis_MO_63108_M82196-57992
763,Condo/Townhome,"$320,000","4213 Olive St,",Saint Louis,MO,63108,"1,848",3,2.5,https://www.realtor.com//realestateandhomes-detail/4213-Olive-St_Saint-Louis_MO_63108_M79170-14393
764,Condo/Townhome,"$329,900","9 N Euclid Ave Unit 416,",Saint Louis,MO,63108,904,1,1.5,https://www.realtor.com//realestateandhomes-detail/9-N-Euclid-Ave-Unit-416_Saint-Louis_MO_63108_M88257-14625?ex=MO2475971974
765,House for Sale,"$5,000","5040 Cates Ave,",Saint Louis,MO,63108,"3,424",8,4,https://www.realtor.com//realestateandhomes-detail/5040-Cates-Ave_Saint-Louis_MO_63108_M85369-95498
766,Condo/Townhome,"$549,000","9 N Euclid Ave Unit 304,",Saint Louis,MO,63108,"1,580",2,4,https://www.realtor.com//realestateandhomes-detail/9-N-Euclid-Ave-Unit-304_Saint-Louis_MO_63108_M87087-74098
767,Condo/Townhome,"$155,000","4111 Westminster Pl,",Saint Louis,MO,63108,"1,216",2,2.5,https://www.realtor.com//realestateandhomes-detail/4111-Westminster-Pl_Saint-Louis_MO_63108_M86141-00139
768,House for Sale,"$365,000","4243 Olive St,",Saint Louis,MO,63108,"2,500",4,4.5,https://www.realtor.com//realestateandhomes-detail/4243-Olive-St_Saint-Louis_MO_63108_M85961-89039
769,House for Sale,"$594,900","4904 Pershing Pl,",Saint Louis,MO,63108,"3,701",4,3.5+,https://www.realtor.com//realestateandhomes-detail/4904-Pershing-Pl_Saint-Louis_MO_63108_M77540-76720
770,House for Sale,"$659,900","5245 Washington Pl,",Saint Louis,MO,63108,"5,112",7,3.5,https://www.realtor.com//realestateandhomes-detail/5245-Washington-Pl_Saint-Louis_MO_63108_M80754-29868
771,Condo/Townhome,"$130,000","4440 Lindell Blvd Apt 203,",Saint Louis,MO,63108,"1,750",3,2,https://www.realtor.com//realestateandhomes-detail/4440-Lindell-Blvd-Apt-203_Saint-Louis_MO_63108_M83711-95652
772,Multi-Family Home,"$65,000","608 Walton Ave,",Saint Louis,MO,63108,0,"2,880","2,526",https://www.realtor.com//realestateandhomes-detail/608-Walton-Ave_Saint-Louis_MO_63108_M78184-83241
773,House for Sale,"$525,000","4353 Washington Blvd,",Saint Louis,MO,63108,"2,500",3,3.5,https://www.realtor.com//realestateandhomes-detail/4353-Washington-Blvd_Saint-Louis_MO_63108_M80932-54238
774,House for Sale,"$735,000","8 W Pine Ct,",Saint Louis,MO,63108,"2,548",3,3.5,https://www.realtor.com//realestateandhomes-detail/8-W-Pine-Ct_Saint-Louis_MO_63108_M81577-21996
775,Condo/Townhome,"$168,000","4317 Lindell Blvd Apt G,",Saint Louis,MO,63108,"1,010",2,2,https://www.realtor.com//realestateandhomes-detail/4317-Lindell-Blvd-Apt-G_Saint-Louis_MO_63108_M84935-83210
776,Condo/Townhome,"$207,500","4300 Maryland Ave Unit C,",Saint Louis,MO,63108,"1,500",2,1.5,https://www.realtor.com//realestateandhomes-detail/4300-Maryland-Ave-C_Saint-Louis_MO_63108_M72755-70979
777,Condo/Townhome,"$429,000","4570 Laclede Ave Apt 102,",Saint Louis,MO,63108,"1,800",2,2,https://www.realtor.com//realestateandhomes-detail/4570-Laclede-Ave-Apt-102_Saint-Louis_MO_63108_M74406-40487
778,Condo/Townhome,"$1,147,500","4969 Pershing Pl Unit 3,",Saint Louis,MO,63108,"2,750",3,2.5,https://www.realtor.com//realestateandhomes-detail/4969-Pershing-Pl-3_Saint-Louis_MO_63108_M83109-64930
779,House for Sale,"$425,000","4211 Washington Blvd,",Saint Louis,MO,63108,"2,100",4,3.5,https://www.realtor.com//realestateandhomes-detail/4211-Washington-Blvd_Saint-Louis_MO_63108_M76385-53854
780,Condo/Townhome,"$198,000","4320 Maryland Ave Unit A1,",Saint Louis,MO,63108,"1,500",2,2,https://www.realtor.com//realestateandhomes-detail/4320-Maryland-Ave-1A_Saint-Louis_MO_63108_M85705-60524
781,House for Sale,"$449,900","4566 Washington Blvd,",Saint Louis,MO,63108,"2,810",4,3.5,https://www.realtor.com//realestateandhomes-detail/4566-Washington-Blvd_Saint-Louis_MO_63108_M89813-25738
782,Condo/Townhome,"$149,500","4953 McPherson Ave Apt D,",Saint Louis,MO,63108,"1,255",2,1,https://www.realtor.com//realestateandhomes-detail/4953-McPherson-Ave-Apt-D_Saint-Louis_MO_63108_M77629-46014
783,Condo/Townhome,"$245,000","4466 W Pine Blvd Apt 2B,",Saint Louis,MO,63108,"1,152",2,2,https://www.realtor.com//realestateandhomes-detail/4466-W-Pine-Blvd-Apt-2B_Saint-Louis_MO_63108_M82251-36086
784,Condo/Townhome,"$240,000","4540 Lindell Blvd Apt 101,",Saint Louis,MO,63108,"1,019",2,2,https://www.realtor.com//realestateandhomes-detail/4540-Lindell-Blvd-Apt-101_Saint-Louis_MO_63108_M73759-03491
785,Condo/Townhome,"$152,500","4220 McPherson Ave Apt 102,",Saint Louis,MO,63108,904,2,2,https://www.realtor.com//realestateandhomes-detail/4220-McPherson-Ave-Apt-102_Saint-Louis_MO_63108_M87095-19417
786,Condo/Townhome,"$150,000","4466 W Pine Blvd Apt 9G,",Saint Louis,MO,63108,789,1,1,https://www.realtor.com//realestateandhomes-detail/4466-W-Pine-Blvd-Apt-9G_Saint-Louis_MO_63108_M82569-98467
787,Condo/Townhome,"$172,000","4375 Laclede Ave Apt E,",Saint Louis,MO,63108,960,2,1,https://www.realtor.com//realestateandhomes-detail/4375-Laclede-Ave-Apt-E_Saint-Louis_MO_63108_M86087-62183
788,Condo/Townhome,"$925,000","4101 W Pine-Dali Blvd Unit 8,",Saint Louis,MO,63108,"2,547",3,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-8_Saint-Louis_MO_63108_M91628-78274?ex=MO2442454542
789,Condo/Townhome,"$675,000","4101 W Pine-Pollock Blvd Unit 7,",Saint Louis,MO,63108,"1,870",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-7_Saint-Louis_MO_63108_M97531-06375?ex=MO2442454558
790,Condo/Townhome,"$900,000","4101 W Pine-Okeeffe Blvd Unit 12,",Saint Louis,MO,63108,"2,577",3,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-12_Saint-Louis_MO_63108_M94273-86356?ex=MO2442480886
791,Condo/Townhome,"$925,000","4101 W Pine-Warhol Blvd Unit 6,",Saint Louis,MO,63108,"2,545",3,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-6_Saint-Louis_MO_63108_M95954-04185?ex=MO2442454538
792,Condo/Townhome,"$975,000","4101 W Pine-Basquiat Blvd Unit 5,",Saint Louis,MO,63108,"2,788",3,2.5+,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-5_Saint-Louis_MO_63108_M99563-10681?ex=MO2442454899
793,Condo/Townhome,"$950,000","4101 W Pine-Van Gogh Blvd Unit 4,",Saint Louis,MO,63108,"2,410",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-4_Saint-Louis_MO_63108_M92799-97595?ex=MO2442449766
794,Condo/Townhome,"$1,025,000","4101 W Pine-Picasso Blvd Unit 3,",Saint Louis,MO,63108,"2,746",3,2.5+,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-3_Saint-Louis_MO_63108_M98651-47151?ex=MO2439409381
795,Condo/Townhome,"$699,000","4101 W Pine-Kusama Blvd Unit 2,",Saint Louis,MO,63108,"1,838",2,2.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-2_Saint-Louis_MO_63108_M92341-63818?ex=MO2442449762
796,Condo/Townhome,"$660,000","4101 W Pine-Adams Blvd Unit 11,",Saint Louis,MO,63108,"1,907",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-11_Saint-Louis_MO_63108_M93344-47310?ex=MO2442480885
797,Condo/Townhome,"$635,000","4101 W Pine-Hockney Blvd Unit 13,",Saint Louis,MO,63108,"1,869",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-13_Saint-Louis_MO_63108_M93082-48121?ex=MO2442480887
798,Condo/Townhome,"$775,000","4101 W Pine-Benton Blvd Unit 1,",Saint Louis,MO,63108,"2,215",3,3.5,https://www.realtor.com//realestateandhomes-detail/4101-W-Pine-Blvd-1_Saint-Louis_MO_63108_M92108-59610?ex=MO2442449756
799,House for Sale,"$2,250,000","15 Portland Pl,",Saint Louis,MO,63108,"12,028",8,5.5+,https://www.realtor.com//realestateandhomes-detail/15-Portland-Pl_Saint-Louis_MO_63108_M81601-58803
800,Condo/Townhome,"$450,000","232 N Newstead Ave,",Saint Louis,MO,63108,"3,208",4,3.5,https://www.realtor.com//realestateandhomes-detail/232-N-Newstead-Ave_Saint-Louis_MO_63108_M79871-22882
801,Condo/Townhome,"$685,000","4466 W Pine Blvd Unit 24D &E,",Saint Louis,MO,63108,"2,130",2,2.5,https://www.realtor.com//realestateandhomes-detail/4466-W-Pine-Blvd-Apt-24E_Saint-Louis_MO_63108_M77718-15308
802,House for Sale,"$399,500","4361 Laclede Ave,",Saint Louis,MO,63108,"1,872",3,2.5,https://www.realtor.com//realestateandhomes-detail/4361-Laclede-Ave_Saint-Louis_MO_63108_M72536-64048
803,Condo/Townhome,"$219,900","4157 McPherson Ave,",Saint Louis,MO,63108,"1,540",3,2.5,https://www.realtor.com//realestateandhomes-detail/4157-McPherson-Ave_Saint-Louis_MO_63108_M78923-81605
804,Multi-Family Home,"$950,000","3910 Lindell Blvd,",Saint Louis,MO,63108,0,"15,132",0.24,https://www.realtor.com//realestateandhomes-detail/3910-Lindell-Blvd_Saint-Louis_MO_63108_M89173-57752
805,Condo/Townhome,"$294,900","4501 Lindell Blvd Unit 8A,",Saint Louis,MO,63108,"1,665",2,2,https://www.realtor.com//realestateandhomes-detail/4501-Lindell-Blvd-Unit-8A_Saint-Louis_MO_63108_M76641-39782
806,Condo/Townhome,"$275,000","4465 Pershing Ave Unit B,",Saint Louis,MO,63108,"1,775",2,1.5,https://www.realtor.com//realestateandhomes-detail/4465-Pershing-Ave-B_Saint-Louis_MO_63108_M82196-57992
